Title,Genre,Console,USSales,YearReleased,Sequel,ReRelease,Usedprice,Review Score,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform
Fighting Fantasy: The Warlock of Firetop Mountain,Role-Playing (RPG),Nintendo DS,0.07,2009,0,0,24.95,45,5,1,0,1,1,0,0,0
Overlord Minions,"Action, Adventure",Nintendo DS,0.07,2009,0,0,7.95,58,5,1,0,0,1,0,0,0
Damnation,Action,PlayStation 3,0.07,2009,0,0,17.95,36,3,1,0,0,0,0,0,1
Ice Age: Dawn of the Dinosaurs,Action,PlayStation 3,0.07,2009,0,0,34.95,67,3,1,0,1,0,0,0,1
Ice Age: Dawn of the Dinosaurs,Action,X360,0.07,2009,0,0,29.95,68,4,1,0,1,0,0,0,1
Night at the Museum: Battle of the Smithsonian,"Action, Adventure",X360,0.07,2009,1,0,19.95,50,4,1,0,1,0,0,0,1
Raven Squad: Operation Hidden Dagger,"Action, Strategy",X360,0.07,2009,0,0,17.95,38,4,1,0,0,0,0,0,0
Stormrise,Strategy,X360,0.07,2009,0,0,14.95,48,4,1,1,0,0,0,0,1
SingStar Queen,Action,PlayStation 3,0.06,2009,1,0,19.95,74,3,8,0,1,0,0,0,1
Guitar Hero: Van Halen,"Action, Simulation",PlayStation 3,0.06,2009,1,0,29.95,59,3,4,1,0,0,0,0,1
Planet 51: The Game,"Action, Racing / Driving",PlayStation 3,0.06,2009,0,0,22.95,50,3,2,0,1,0,0,0,1
Damnation,Action,X360,0.06,2009,0,0,19.95,36,4,2,1,0,0,0,0,1
The King of Fighters XII,Action,X360,0.06,2009,1,0,24.95,63,4,2,1,0,0,0,0,1
Broken Sword: Shadow of the Templars - The Dire...,Adventure,Nintendo DS,0.06,2009,0,1,17.95,78,5,1,0,0,1,0,0,1
Henry Hatsworth in the Puzzling Adventure,"Action, Strategy",Nintendo DS,0.06,2009,0,0,17.95,82,5,1,0,0,1,0,0,0
Crimson Gem Saga,Role-Playing (RPG),Sony PSP,0.06,2009,0,0,24.95,78,5,1,0,0,1,0,0,0
Prinny: Can I Really Be the Hero?,Action,Sony PSP,0.06,2009,0,0,22.95,72,5,1,1,0,1,0,0,0
Leisure Suit Larry: Box Office Bust,"Action, Adventure",PlayStation 3,0.06,2009,1,0,17.95,17,3,1,0,0,0,0,0,0
Cursed Mountain,Action,Nintendo Wii,0.06,2009,0,0,14.95,67,3,1,0,0,0,0,0,0
Rygar: The Legendary Adventure,"Action, Adventure",Nintendo Wii,0.06,2009,0,0,17.95,52,3,1,0,0,0,0,0,0
Safecracker: The Ultimate Puzzle Adventure,"Adventure, Strategy",Nintendo Wii,0.06,2009,0,0,17.95,56,3,1,0,0,0,0,0,1
Planet 51: The Game,"Action, Racing / Driving",X360,0.05,2009,0,0,19.95,53,4,2,0,1,0,0,0,1
Black Sigil: Blade of the Exiled,Role-Playing (RPG),Nintendo DS,0.05,2009,0,0,24.95,58,5,1,0,0,1,0,0,0
Infinite Space,"Role-Playing (RPG), Strategy",Nintendo DS,0.05,2009,0,0,29.95,75,5,1,0,0,1,0,0,0
Moon,Action,Nintendo DS,0.05,2009,0,0,17.95,71,5,1,0,0,1,0,0,0
Safecracker: The Ultimate Puzzle Adventure,"Adventure, Strategy",Nintendo DS,0.05,2009,0,0,24.95,43,5,1,0,0,1,0,0,1
ObsCure: The Aftermath,Action,Sony PSP,0.05,2009,1,0,29.95,66,5,1,0,0,1,0,0,0
Undead Knights,"Action, Adventure",Sony PSP,0.05,2009,0,0,29.95,63,5,1,0,0,1,0,0,0
MLB Front Office Manager,"Simulation, Sports",PlayStation 3,0.05,2009,1,0,19.95,49,3,1,0,1,0,0,0,1
Shellshock 2: Blood Trails,Action,PlayStation 3,0.05,2009,1,0,16.95,35,3,1,0,0,0,0,0,1
X-Blades,Action,PlayStation 3,0.05,2009,0,0,19.95,50,3,1,0,0,0,0,0,1
Cate West: The Vanishing Files,Adventure,Nintendo Wii,0.05,2009,0,0,16.95,65,3,1,0,0,0,0,0,0
Coraline,Action,Nintendo Wii,0.05,2009,0,0,12.95,42,3,1,0,1,0,0,0,1
Grey's Anatomy: The Video Game,"Action, Adventure",Nintendo Wii,0.05,2009,0,0,19.95,65,3,1,0,1,0,0,0,0
Pool Hall Pro,Sports,Nintendo Wii,0.05,2009,0,0,12.95,62,3,1,0,0,0,0,0,0
Rogue Trooper,"Action, Strategy",Nintendo Wii,0.05,2009,1,0,27.95,70,3,1,0,1,0,0,0,1
MLB Front Office Manager,"Simulation, Sports",X360,0.05,2009,1,0,17.95,47,4,1,0,1,0,0,0,1
Race Pro,"Racing / Driving, Sports",X360,0.05,2009,0,0,19.95,72,4,1,1,0,0,0,0,0
Shellshock 2: Blood Trails,Action,X360,0.05,2009,1,0,14.95,30,4,1,0,0,0,0,0,1
Samurai Shodown Anthology,Action,Nintendo Wii,0.04,2009,0,1,24.95,74,3,2,0,0,0,0,0,0
Raiden Fighters Aces,Action,X360,0.04,2009,0,0,17.95,73,4,2,0,0,0,0,0,0
Dawn of Discovery,"Simulation, Strategy",Nintendo DS,0.04,2009,0,0,17.95,82,5,1,0,0,1,0,0,1
Jake Hunter Detective Story: Memories of the Past,Adventure,Nintendo DS,0.04,2009,1,0,24.95,72,5,1,0,0,1,0,0,0
Air Conflicts: Aces of World War II,"Action, Simulation",Sony PSP,0.04,2009,1,0,24.95,36,5,1,1,0,1,0,0,0
Mimana Iyar Chronicles,Role-Playing (RPG),Sony PSP,0.04,2009,0,0,34.95,45,5,1,0,0,1,0,0,0
Shadow of Destiny,Adventure,Sony PSP,0.04,2009,0,1,17.95,54,5,1,0,0,1,0,0,1
Risen,"Action, Role-Playing (RPG)",X360,0.04,2009,0,0,44.95,60,4,1,0,0,0,0,0,0
Jewel Quest Mysteries,Adventure,Nintendo DS,0.03,2009,0,0,17.95,68,5,1,0,0,1,0,0,0
Dynasty Warriors: Strikeforce,"Action, Adventure, Role-Playing (RPG)",Sony PSP,0.03,2009,1,0,24.95,65,5,1,1,0,1,0,0,0
PDC World Championship Darts 2009,"Simulation, Sports",Nintendo DS,0.02,2009,1,0,11.95,45,5,1,0,1,1,0,0,0
Legacy of Ys: Books I & II,"Action, Role-Playing (RPG)",Nintendo DS,0.01,2009,1,0,27.95,67,5,1,0,0,1,0,0,0
Super Mario Galaxy 2,Action,Nintendo Wii,3.3,2010,1,0,39.95,98,4,2,0,0,0,0,0,0
Red Dead Redemption,Action,X360,2.65,2010,1,0,49.95,95,5,1,1,0,0,0,0,1
God of War III,"Action, Adventure",PlayStation 3,2.58,2010,1,0,44.95,92,4,1,0,0,0,0,0,0
Battlefield: Bad Company 2,Action,X360,1.91,2010,1,0,47.95,88,5,1,1,0,0,0,0,1
Red Dead Redemption,Action,PlayStation 3,1.86,2010,1,0,49.95,95,4,1,1,0,0,0,0,1
Mass Effect 2,"Action, Role-Playing (RPG)",X360,1.72,2010,1,0,32.95,96,5,1,0,0,0,0,0,0
BioShock 2,Action,X360,1.22,2010,1,0,39.95,88,5,1,1,0,0,0,0,1
Battlefield: Bad Company 2,Action,PlayStation 3,1.13,2010,1,0,44.95,88,4,1,0,0,0,0,0,1
Tom Clancy's Splinter Cell: Conviction,Action,X360,1.06,2010,1,0,44.95,85,5,2,1,1,0,0,0,0
Final Fantasy XIII,Role-Playing (RPG),X360,1.03,2010,1,0,44.95,82,5,1,0,0,0,0,0,1
Heavy Rain,"Action, Adventure",PlayStation 3,0.83,2010,0,0,44.95,87,4,1,0,0,0,0,0,0
MAG,Action,PlayStation 3,0.74,2010,0,0,34.95,76,4,1,1,0,0,0,0,0
MLB 10: The Show,Sports,PlayStation 3,0.65,2010,1,0,47.95,91,4,1,0,0,0,0,0,1
BioShock 2,Action,PlayStation 3,0.64,2010,1,0,37.95,88,4,1,1,0,0,0,0,1
Darksiders,"Action, Adventure",PlayStation 3,0.59,2010,0,0,32.95,82,4,1,0,0,0,0,0,1
Alan Wake,Action,X360,0.59,2010,0,0,47.95,83,5,1,0,0,0,0,0,0
Darksiders,"Action, Adventure",X360,0.59,2010,0,0,32.95,83,5,1,0,0,0,0,0,1
Dante's Inferno (Divine Edition),Action,PlayStation 3,0.56,2010,0,0,34.95,75,4,1,0,0,0,0,1,0
Aliens vs Predator,Action,X360,0.52,2010,0,1,34.95,64,5,1,1,1,0,0,0,1
Dante's Inferno,Action,X360,0.49,2010,0,0,34.95,73,5,1,0,0,0,0,0,0
Army of Two: The 40th Day,Action,X360,0.45,2010,1,0,34.95,73,5,2,1,0,0,0,0,1
Endless Ocean: Blue World,"Adventure, Sports",Nintendo Wii,0.42,2010,1,0,24.95,76,4,1,1,0,0,0,0,0
Sonic Classic Collection,Action,Nintendo DS,0.4,2010,0,1,24.95,70,6,1,0,0,1,0,0,0
Just Cause 2,Action,X360,0.4,2010,1,0,49.95,81,5,1,0,0,0,0,0,1
ModNation Racers,"Action, Racing / Driving",PlayStation 3,0.39,2010,0,0,49.95,82,4,4,1,0,0,0,0,0
Aliens vs Predator,Action,PlayStation 3,0.35,2010,0,1,39.95,65,4,1,1,1,0,0,0,1
Army of Two: The 40th Day,Action,PlayStation 3,0.33,2010,1,0,34.95,74,4,2,1,0,0,0,0,1
Just Cause 2,Action,PlayStation 3,0.32,2010,1,0,44.95,83,4,1,0,0,0,0,0,1
Lost Planet 2,Action,X360,0.31,2010,1,0,49.95,68,5,2,1,0,0,0,0,1
Sonic & SEGA All-Stars Racing,Racing / Driving,Nintendo Wii,0.29,2010,0,0,32.95,78,4,1,0,0,0,0,0,1
Tatsunoko vs. Capcom Ultimate All-Stars,Action,Nintendo Wii,0.27,2010,0,0,39.95,85,4,4,1,1,0,0,0,0
3D Dot Game Heroes,"Action, Adventure, Strategy",PlayStation 3,0.27,2010,0,0,34.95,77,4,1,0,0,0,0,0,0
Dragon Age: Origins - Awakening,Role-Playing (RPG),X360,0.24,2010,2,0,32.95,80,5,1,0,0,0,0,0,0
Prince of Persia: The Forgotten Sands (Limited ...,Action,X360,0.24,2010,1,0,47.95,73,5,1,0,0,0,0,0,1
Split/Second,"Action, Racing / Driving",X360,0.22,2010,0,0,49.95,82,5,4,1,0,0,0,0,0
Lost Planet 2,Action,PlayStation 3,0.2,2010,1,0,47.95,68,4,1,0,0,0,0,0,1
Sonic & SEGA All-Stars Racing,Racing / Driving,PlayStation 3,0.19,2010,0,0,39.95,77,4,8,1,0,0,0,0,1
Dragon Age: Origins - Awakening,Role-Playing (RPG),PlayStation 3,0.19,2010,2,0,34.95,80,4,1,0,0,0,0,0,0
Alice in Wonderland,Action,Nintendo Wii,0.18,2010,0,0,32.95,69,4,2,0,1,0,0,0,0
Way of the Samurai 3,"Action, Adventure",PlayStation 3,0.18,2010,1,0,34.95,58,4,1,0,0,0,0,0,1
Metro 2033,Action,X360,0.18,2010,0,0,39.95,77,5,1,0,1,0,0,0,0
Sonic & SEGA All-Stars Racing,Racing / Driving,X360,0.18,2010,0,0,39.95,75,5,1,1,0,0,0,0,1
Blur,Racing / Driving,X360,0.17,2010,0,0,39.95,82,5,4,1,0,0,0,0,1
How to Train Your Dragon,"Action, Role-Playing (RPG)",Nintendo Wii,0.17,2010,0,0,39.95,59,4,1,0,1,0,0,0,1
MLB 10: The Show,Sports,Sony PSP,0.16,2010,1,0,32.95,79,6,1,0,0,1,0,0,1
Prince of Persia: The Forgotten Sands (Limited ...,Action,PlayStation 3,0.16,2010,1,0,44.95,75,4,1,0,0,0,0,0,1
Dark Void,Action,PlayStation 3,0.15,2010,0,0,22.95,59,4,1,0,0,0,0,0,1
Dark Void,Action,X360,0.15,2010,0,0,22.95,59,5,1,0,0,0,0,0,1
Record of Agarest War,"Role-Playing (RPG), Strategy",X360,0.15,2010,0,0,39.95,71,5,1,0,0,0,0,0,0
Supreme Commander 2,Strategy,X360,0.15,2010,1,0,39.95,75,5,1,0,0,0,0,0,0
Blur,Racing / Driving,PlayStation 3,0.14,2010,0,0,44.95,82,4,4,1,0,0,0,0,1
Resonance of Fate,Role-Playing (RPG),PlayStation 3,0.14,2010,0,0,47.95,72,4,1,0,0,0,0,0,0
Way of the Samurai 3,"Action, Adventure",X360,0.12,2010,1,0,29.95,55,5,1,0,0,0,0,0,1
Sin & Punishment: Star Successor,Action,Nintendo Wii,0.11,2010,1,0,39.95,87,4,1,0,0,0,0,0,0
Trauma Team,"Action, Simulation",Nintendo Wii,0.1,2010,1,0,34.95,81,4,2,0,0,0,0,0,0
Mega Man Zero Collection,Action,Nintendo DS,0.1,2010,1,1,24.95,77,6,1,0,0,1,0,0,0
NieR,"Action, Role-Playing (RPG)",PlayStation 3,0.09,2010,0,0,44.95,68,4,1,0,0,0,0,0,1
NieR,"Action, Role-Playing (RPG)",X360,0.09,2010,0,0,47.95,67,5,1,0,0,0,0,0,1
Resonance of Fate,Role-Playing (RPG),X360,0.09,2010,0,0,49.95,74,5,1,0,0,0,0,0,0
Shin Megami Tensei: Strange Journey,Role-Playing (RPG),Nintendo DS,0.08,2010,1,0,29.95,82,6,1,0,0,1,0,0,0
Silent Hill: Shattered Memories,Adventure,Sony PSP,0.07,2010,1,0,24.95,73,6,1,0,0,1,0,0,1
Vancouver 2010,Sports,PlayStation 3,0.06,2010,0,0,32.95,56,4,1,0,1,0,0,0,0
Data East Arcade Classics,"Action, Racing / Driving, Role-Playing (RPG), Sports",Nintendo Wii,0.06,2010,0,1,16.95,56,4,1,0,0,0,0,0,0
How to Train Your Dragon,"Action, Role-Playing (RPG)",X360,0.05,2010,0,0,39.95,58,5,2,0,1,0,0,0,1
Prison Break: The Conspiracy,Action,X360,0.05,2010,0,0,32.95,40,5,2,0,1,0,0,0,1
How to Train Your Dragon,"Action, Role-Playing (RPG)",PlayStation 3,0.05,2010,0,0,39.95,51,4,1,0,1,0,0,0,1
Vancouver 2010,Sports,X360,0.05,2010,0,0,24.95,54,5,1,0,1,0,0,0,0
MotoGP 09/10,Racing / Driving,X360,0.04,2010,1,0,39.95,69,5,2,1,1,0,0,0,1
MotoGP 09/10,Racing / Driving,PlayStation 3,0.04,2010,1,0,39.95,70,4,1,0,1,0,0,0,1
Prison Break: The Conspiracy,Action,PlayStation 3,0.04,2010,0,0,32.95,41,4,1,0,1,0,0,0,1
"Sakura Wars: So Long, My Love","Adventure, Strategy",Nintendo Wii,0.04,2010,0,0,24.95,74,4,1,0,0,0,0,0,1
Record of Agarest War (The Really Naughty Limited Edition),"Role-Playing (RPG), Strategy",X360,0.04,2010,0,0,49.95,71,5,1,0,0,0,0,1,0
Metal Slug XX,Action,Sony PSP,0.02,2010,1,1,16.95,67,6,1,0,0,1,0,0,0
