Publisher,Title,Genre,Console,USSales,YearReleased,Sequel,ReRelease,Usedprice,Review Score,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform
"Electronic Arts, Inc.",Boogie,Action,Nintendo Wii,0.45,2007,0,0,17.95,57,1,2,0,0,0,0,0,1
"Electronic Arts, Inc.",Medal of Honor: Airborne,Action,X360,0.45,2007,1,0,17.95,73,2,2,1,0,0,0,0,1
"Electronic Arts, Inc.",The Sims 2: Castaway,Simulation,Nintendo Wii,0.45,2007,1,0,17.95,73,1,1,0,0,0,0,0,1
"Activision Publishing, Inc.",Spider-Man 3,Action,Nintendo Wii,0.45,2007,1,0,14.95,53,1,1,0,1,0,0,0,1
Microsoft Games Studios,Lost Odyssey,Role-Playing (RPG),X360,0.45,2007,0,0,19.95,78,2,1,0,0,0,0,0,0
"Activision Publishing, Inc.",Bee Movie Game,Adventure,Nintendo DS,0.44,2007,0,0,17.95,58,3,1,0,1,1,0,0,1
"Activision Publishing, Inc.",Spider-Man 3,Action,Nintendo DS,0.44,2007,1,0,16.95,79,3,1,0,1,1,0,0,1
"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Final Fantasy Tactics,"Role-Playing (RPG), Strategy",Sony PSP,0.44,2007,1,1,17.95,88,3,1,1,0,1,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Endless Ocean,Simulation,Nintendo Wii,0.44,2007,0,0,24.95,72,1,1,1,0,0,0,0,0
Sony Computer Entertainment Europe Ltd.,SingStar,Simulation,PlayStation 3,0.43,2007,1,0,14.95,82,1,6,0,1,0,0,0,0
THQ Inc.,Ratatouille,Action,Nintendo Wii,0.43,2007,0,0,19.95,62,1,1,0,1,0,0,0,1
"Electronic Arts, Inc.",The Sims 2: Pets,Simulation,Nintendo Wii,0.43,2007,1,0,22.95,65,1,1,0,0,0,0,0,1
"SouthPeak Interactive, LLC",Two Worlds,"Action, Role-Playing (RPG)",X360,0.43,2007,0,0,14.95,50,2,1,1,0,0,0,0,0
"Sierra Entertainment, Inc.",Crash of the Titans,Action,Nintendo Wii,0.42,2007,1,0,17.95,69,1,2,0,0,0,0,0,1
SEGA Corporation,Sonic the Hedgehog,Action,X360,0.41,2007,1,0,14.95,46,2,2,0,1,0,0,0,1
"Capcom Entertainment, Inc., CE Europe Ltd.",Mega Man Star Force: Dragon,"Action, Role-Playing (RPG)",Nintendo DS,0.41,2007,1,0,27.95,60,3,1,0,0,1,0,0,0
"Capcom Entertainment, Inc., CE Europe Ltd.",Mega Man Star Force: Leo,"Action, Role-Playing (RPG)",Nintendo DS,0.41,2007,1,0,17.95,58,3,1,0,0,1,0,0,0
"Capcom Entertainment, Inc., CE Europe Ltd.",Mega Man Star Force: Pegasus,"Action, Role-Playing (RPG)",Nintendo DS,0.41,2007,1,0,14.95,60,3,1,0,0,1,0,0,0
THQ Inc.,Disney/Pixar Cars: Mater-National Championship,Racing / Driving,PlayStation 3,0.4,2007,1,0,24.95,63,1,2,0,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",Sonic the Hedgehog,Action,PlayStation 3,0.4,2007,1,0,16.95,43,1,2,0,1,0,0,0,1
"ak tronic Software & Services GmbH, Electronic Arts, Inc.",Harry Potter and the Order of the Phoenix,Action,Nintendo Wii,0.4,2007,1,0,24.95,69,1,1,0,1,0,0,0,1
THQ Inc.,Nicktoons: Attack of the Toybots,Action,Nintendo Wii,0.4,2007,0,0,14.95,60,1,1,0,1,0,0,0,0
THQ Inc.,WWE Smackdown vs. Raw 2008,Sports,Nintendo Wii,0.39,2007,1,0,12.95,59,1,4,0,0,0,0,0,1
"Electronic Arts, Inc.",The Simpsons Game,Action,PlayStation 3,0.39,2007,0,0,17.95,71,1,2,1,1,0,0,0,1
"Codemasters Software Company Limited, The",DiRT,"Racing / Driving, Simulation, Sports",X360,0.39,2007,0,0,17.95,83,2,1,1,1,0,0,0,1
"Eidos, Inc., Eidos Interactive Ltd.",Kane & Lynch: Dead Men,Action,X360,0.38,2007,0,0,14.95,65,2,2,1,0,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Jam Sessions,"Educational, Simulation",Nintendo DS,0.38,2007,0,0,8.95,72,3,1,0,0,1,0,0,0
"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.",Monster Hunter Freedom 2,"Action, Strategy",Sony PSP,0.38,2007,1,0,12.95,72,3,1,1,0,1,0,0,0
Microsoft Games Studios,Shadowrun,Action,X360,0.38,2007,0,1,12.95,66,2,1,1,1,0,0,0,0
"Electronic Arts, Inc.",FIFA Soccer 08,Sports,PlayStation 3,0.37,2007,1,0,17.95,81,1,7,1,1,0,0,0,1
LucasArts,Thrillville: Off the Rails,"Simulation, Strategy",Nintendo Wii,0.37,2007,1,0,16.95,70,1,4,0,0,0,0,0,1
"Activision Deutschland GmbH, Activision Publishing, Inc.",Tony Hawk's Proving Ground,Sports,PlayStation 3,0.37,2007,1,0,12.95,73,1,2,1,1,0,0,0,1
"Ubisoft, Inc.",My Word Coach,Educational,Nintendo DS,0.37,2007,0,0,15.95,71,3,1,0,0,1,0,0,0
"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",The World Ends With You,"Action, Adventure, Role-Playing (RPG)",Nintendo DS,0.37,2007,0,0,17.95,88,3,1,0,0,1,0,0,0
2K Sports,The BIGS,"Action, Simulation, Sports",Nintendo Wii,0.36,2007,0,0,17.95,66,1,4,0,1,0,0,0,1
"Electronic Arts, Inc.",NCAA Football 08,Sports,PlayStation 3,0.36,2007,1,0,9.95,77,1,2,1,1,0,0,0,1
"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Final Fantasy Tactics A2: Grimoire of the Rift,"Role-Playing (RPG), Strategy",Nintendo DS,0.36,2007,1,0,17.95,80,3,1,0,0,1,0,0,0
"Ubisoft Entertainment SA, Ubisoft, Inc.",Beowulf: The Game,Action,X360,0.36,2007,0,0,12.95,51,2,1,0,1,0,0,0,1
2K Games,The Darkness,Action,X360,0.36,2007,0,0,14.95,82,2,1,1,1,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Tom Clancy's Ghost Recon: Advanced Warfighter 2...,Action,PlayStation 3,0.35,2007,1,0,17.95,84,1,4,1,1,0,0,0,1
"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Final Fantasy,Role-Playing (RPG),Sony PSP,0.35,2007,0,1,17.95,67,3,1,0,0,1,0,0,0
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",Lair,Action,PlayStation 3,0.35,2007,0,0,19.95,53,1,1,1,0,0,0,0,0
"Activision Deutschland GmbH, Activision Publishing, Inc.",Transformers: The Game,Action,Nintendo Wii,0.35,2007,0,0,17.95,53,1,1,0,1,0,0,0,1
"Electronic Arts, Inc.",Command & Conquer 3: Tiberium Wars,Strategy,X360,0.35,2007,1,0,24.95,82,2,1,1,0,0,0,0,0
"Codemasters Software Company Limited, The",Overlord,"Action, Strategy",X360,0.35,2007,0,0,17.95,76,2,1,1,0,0,0,0,0
"ak tronic Software & Services GmbH, Electronic Arts, Inc.",FIFA Soccer 08,Sports,Nintendo Wii,0.34,2007,1,0,16.95,65,1,4,0,1,0,0,0,1
Secret Stash Games,Diner Dash,Action,Nintendo DS,0.34,2007,0,0,17.95,64,3,1,0,0,1,0,0,1
"Electronic Arts, Inc.",Medal of Honor: Heroes 2,Action,Nintendo Wii,0.34,2007,1,0,19.95,73,1,1,1,0,0,0,0,1
"Electronic Arts, Inc.",FIFA Soccer 08,Sports,X360,0.33,2007,1,0,12.95,82,2,4,1,1,0,0,0,1
THQ Inc.,MX vs. ATV Untamed,Racing / Driving,PlayStation 3,0.33,2007,1,0,17.95,67,1,2,1,1,0,0,0,1
Namco Bandai Games America Inc.,Time Crisis 4,Action,PlayStation 3,0.33,2007,1,0,24.95,60,1,2,0,0,0,0,0,0
"Atari, Inc.",Dragon Ball Z: Budokai Tenkaichi 3,Action,Nintendo Wii,0.33,2007,1,0,17.95,72,1,2,1,0,0,0,0,1
"ak tronic Software & Services GmbH, Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Final Fantasy XII: Revenant Wings,"Role-Playing (RPG), Strategy",Nintendo DS,0.33,2007,1,0,19.95,81,3,1,0,0,1,0,0,0
"Sony Computer Entertainment America, Inc.",SOCOM: U.S. Navy SEALs - Tactical Strike,"Action, Strategy",Sony PSP,0.33,2007,1,0,14.95,72,3,1,0,0,1,0,0,0
"Midway Home Entertainment, Inc., Midway Games, Inc., Midway Games Ltd.",Unreal Tournament III,Action,PlayStation 3,0.33,2007,1,0,16.95,86,1,1,1,0,0,0,0,1
"Activision Deutschland GmbH, Activision Publishing, Inc.",Bee Movie Game,Action,Nintendo Wii,0.32,2007,0,0,14.95,62,1,2,0,1,0,0,0,1
"Electronic Arts, Inc.",Def Jam: Icon,Action,X360,0.32,2007,1,0,17.95,69,2,2,1,1,0,0,0,1
"Activision Deutschland GmbH, Activision Publishing, Inc.",Transformers: The Game,Action,PlayStation 3,0.32,2007,0,0,17.95,54,1,1,0,1,0,0,0,1
"Sierra Entertainment, Inc.",TimeShift,Action,X360,0.32,2007,0,0,12.95,70,2,1,1,0,0,0,0,1
"Electronic Arts, Inc.",SSX Blur,Sports,Nintendo Wii,0.31,2007,1,0,17.95,74,1,4,0,0,0,0,0,0
"SEGA Europe Ltd., SEGA of America, Inc.",Bleach: The Blade of Fate,Action,Nintendo DS,0.31,2007,1,0,17.95,83,3,1,0,1,1,0,0,0
"Electronic Arts, Inc.",EA Playground,"Racing / Driving, Sports",Nintendo DS,0.31,2007,0,0,11.95,60,3,1,0,0,1,0,0,1
"Square Enix Co., Ltd., Square Enix, Ltd.",Final Fantasy II,Role-Playing (RPG),Sony PSP,0.31,2007,1,1,17.95,63,3,1,0,0,1,0,0,0
"Electronic Arts, Inc.",skate.,"Action, Sports",PlayStation 3,0.3,2007,0,0,17.95,85,1,4,1,1,0,0,0,1
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Incorporated",The Eye of Judgment,Strategy,PlayStation 3,0.3,2007,0,0,12.95,75,1,2,1,0,0,0,0,0
"Sony Computer Entertainment America, Inc.",MLB 07: The Show,Sports,PlayStation 3,0.3,2007,1,0,9.95,77,1,2,1,1,0,0,0,1
"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",Virtua Fighter 5,Action,PlayStation 3,0.3,2007,1,0,14.95,85,1,2,0,0,0,0,0,1
"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",NiGHTS: Journey of Dreams,Action,Nintendo Wii,0.3,2007,1,0,14.95,69,1,2,1,0,0,0,0,0
"D3Publisher Inc., D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Puzzle Quest: Challenge of the Warlords,"Role-Playing (RPG), Strategy",Nintendo DS,0.3,2007,0,0,17.95,82,3,1,0,0,1,0,0,1
"Electronic Arts, Inc.",NBA Live 08,Sports,Sony PSP,0.3,2007,1,0,14.95,73,3,1,0,1,1,0,0,1
"Eidos, Inc., Eidos Interactive Ltd.",Kane & Lynch: Dead Men,Action,PlayStation 3,0.29,2007,0,0,19.95,64,1,2,1,0,0,0,0,1
"Sierra Entertainment, Inc.",Crash of the Titans,Action,X360,0.29,2007,1,0,17.95,65,2,2,0,0,0,0,0,1
"Electronic Arts, Inc.",Harry Potter and the Order of the Phoenix,Action,Nintendo DS,0.29,2007,1,0,17.95,51,3,1,0,1,1,0,0,1
"Electronic Arts, Inc.",SimCity DS,Simulation,Nintendo DS,0.29,2007,0,1,14.95,69,3,1,0,0,1,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Wario: Master of Disguise,Action,Nintendo DS,0.29,2007,1,0,14.95,60,3,1,0,0,1,0,0,0
"Atari Europe S.A.S.U., Atari, Inc.",My Horse & Me,"Racing / Driving, Sports",Nintendo Wii,0.29,2007,0,0,17.95,49,1,1,0,1,0,0,0,0
"Marvelous Interactive, Inc., Rising Star Games Ltd., Spike Co., Ltd., Ubisoft, Inc.",No More Heroes,"Action, Racing / Driving",Nintendo Wii,0.29,2007,0,0,17.95,83,1,1,0,0,0,0,0,0
"Midway Home Entertainment, Inc., Midway Games Ltd.",BlackSite: Area 51,Action,X360,0.29,2007,1,0,17.95,62,2,1,1,0,0,0,0,1
"Activision Publishing, Inc.",Shrek the Third,Action,X360,0.28,2007,1,0,14.95,56,2,2,0,1,0,0,0,1
"Activision Publishing, Inc.",Shrek the Third,Adventure,Nintendo DS,0.28,2007,1,0,16.95,70,3,1,0,1,1,0,0,1
"Ubisoft, Inc.",Surf's Up,"Racing / Driving, Sports",Nintendo DS,0.28,2007,0,0,14.95,56,3,1,0,1,1,0,0,1
"Sony Computer Entertainment America, Inc.",MLB 07: The Show,Sports,Sony PSP,0.28,2007,1,0,9.95,82,3,1,0,1,1,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",TMNT,Action,X360,0.28,2007,0,0,19.95,58,2,1,0,1,0,0,0,1
"Activision Deutschland GmbH, Activision Publishing, Inc., ATVI France SARL",Spider-Man: Friend or Foe,Action,X360,0.27,2007,1,0,17.95,60,2,2,0,1,0,0,0,1
"Konami Digital Entertainment, Inc.",Contra 4,Action,Nintendo DS,0.27,2007,1,0,17.95,83,3,1,0,0,1,0,0,0
"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.",Phoenix Wright: Ace Attorney - Trials and Tribu...,"Adventure, Simulation",Nintendo DS,0.27,2007,1,0,17.95,81,3,1,0,0,1,0,0,0
Disney Interactive Studios,Disney Pirates of the Caribbean: At World's End,Action,Nintendo DS,0.27,2007,1,0,14.95,66,3,1,0,1,1,0,0,1
"Atari, Inc., Namco Bandai Games Europe SAS, Namco Bandai Games Inc.",Dragon Ball Z: Shin Budokai - Another Road,Action,Sony PSP,0.27,2007,1,0,16.95,65,3,1,1,1,1,0,0,0
"Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.",Metal Gear Solid: Portable Ops + Coded Arms (Double Pack),Action,Sony PSP,0.27,2007,0,0,16.95,65,3,1,0,0,1,0,0,0
"Activision Deutschland GmbH, Activision Publishing, Inc.",Spider-Man 3,Action,PlayStation 3,0.27,2007,1,0,17.95,60,1,1,0,1,0,0,0,1
"SEGA Europe Ltd., SEGA of America, Inc.",The Golden Compass,Action,X360,0.27,2007,0,0,9.95,41,2,1,0,1,0,0,0,1
"THQ Inc., THQ International Ltd.",Stuntman: Ignition,"Action, Racing / Driving",X360,0.26,2007,1,0,14.95,75,2,4,1,0,0,0,0,1
"Destination Software, Inc.",Chicken Shoot,Action,Nintendo Wii,0.26,2007,0,0,12.95,27,1,2,0,0,0,0,0,1
"Activision Publishing, Inc.",Shrek the Third,Action,Nintendo Wii,0.26,2007,1,0,16.95,57,1,2,0,1,0,0,0,1
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Canada Ltd., Nintendo of Europe GmbH",DK: Jungle Climber,"Action, Strategy",Nintendo DS,0.26,2007,0,0,24.95,77,3,1,0,0,1,0,0,0
"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Dragon Quest IV: Chapters of the Chosen,Role-Playing (RPG),Nintendo DS,0.26,2007,1,1,24.95,80,3,1,0,0,1,0,0,0
"Eidos Interactive Ltd., Warner Bros. Interactive Entertainment Inc.",300: March to Glory,Action,Sony PSP,0.26,2007,0,0,14.95,55,3,1,0,1,1,0,0,0
"Nintendo Australia Pty., Ltd., Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Fire Emblem: Radiant Dawn,"Role-Playing (RPG), Strategy",Nintendo Wii,0.26,2007,1,0,34.95,78,1,1,0,0,0,0,0,0
"SEGA Europe Ltd., SEGA of America, Inc.",The Golden Compass,Action,Nintendo Wii,0.26,2007,0,0,14.95,35,1,1,0,1,0,0,0,1
"Rockstar Games, Inc.",Manhunt 2,Action,Nintendo Wii,0.26,2007,1,0,19.95,62,1,1,0,0,0,0,0,1
"Electronic Arts, Inc.",NASCAR 08,"Racing / Driving, Sports",X360,0.25,2007,1,0,12.95,59,2,1,1,1,0,0,0,1
"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",Virtua Tennis 3,Sports,PlayStation 3,0.24,2007,1,0,19.95,80,1,4,0,1,0,0,0,1
2K Sports,All-Pro Football 2K8,Sports,X360,0.24,2007,1,0,7.95,75,2,4,1,1,0,0,0,1
2K Games,Major League Baseball 2K7,Sports,PlayStation 3,0.24,2007,1,0,7.95,74,1,2,1,1,0,0,0,1
Destineer Publishing Corp.,John Deere: Harvest in the Heartland,Strategy,Nintendo DS,0.24,2007,0,0,17.95,43,3,1,0,1,1,0,0,0
"Rockstar Games, Inc.",The Warriors,Action,Sony PSP,0.24,2007,0,0,17.95,52,3,1,1,1,1,0,0,1
2K Games,Ghost Rider,Action,Sony PSP,0.23,2007,0,0,16.95,49,3,4,0,1,1,0,0,1
"Activision Publishing, Inc.",Tony Hawk's Proving Ground,Sports,Nintendo Wii,0.23,2007,1,0,16.95,57,1,2,0,1,0,0,0,1
THQ Inc.,Juiced 2: Hot Import Nights,Racing / Driving,X360,0.23,2007,1,0,14.95,68,2,2,1,0,0,0,0,1
THQ Inc.,Juiced 2: Hot Import Nights,Racing / Driving,Nintendo DS,0.23,2007,1,0,13.95,72,3,1,0,1,1,0,0,1
"Electronic Arts, Inc.",The Simpsons Game,Action,Sony PSP,0.23,2007,0,0,16.95,59,3,1,0,1,1,0,0,1
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",Syphon Filter: Logan's Shadow,"Action, Strategy",Sony PSP,0.23,2007,1,0,16.95,85,3,1,1,0,1,0,0,0
"Electronic Arts, Inc.",Tiger Woods PGA Tour 08,Sports,PlayStation 3,0.22,2007,1,0,12.95,79,1,4,0,1,0,0,0,1
"THQ Inc., THQ International Ltd.",Ratatouille,Action,X360,0.22,2007,0,0,16.95,56,2,4,0,1,0,0,0,1
"Atlus Co., Ltd., Atlus U.S.A., Inc., Nintendo of Europe GmbH",Trauma Center: New Blood,"Action, Simulation",Nintendo Wii,0.22,2007,0,0,17.95,77,1,2,0,0,0,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Canada Ltd., Nintendo of Europe GmbH",Hotel Dusk: Room 215,Adventure,Nintendo DS,0.22,2007,0,0,14.95,78,3,1,0,0,1,0,0,0
"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.",Mega Man ZX Advent,Action,Nintendo DS,0.22,2007,1,0,17.95,78,3,1,0,0,1,0,0,0
"Electronic Arts, Inc.",FIFA Soccer 08,Sports,Sony PSP,0.22,2007,1,0,14.95,79,3,1,1,1,1,0,0,1
"Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.",Silent Hill: 0rigins,Action,Sony PSP,0.22,2007,1,0,17.95,78,3,1,0,0,1,0,0,1
"Electronic Arts, Inc.",Harry Potter and the Order of the Phoenix,Action,X360,0.22,2007,1,0,16.95,68,2,1,0,1,0,0,0,1
"Electronic Arts, Inc.",NHL 08 ,Sports,X360,0.22,2007,1,0,9.95,85,2,1,0,0,0,0,0,1
"Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.",Castlevania: The Dracula X Chronicles,Action,Sony PSP,0.21,2007,1,0,16.95,80,3,2,1,0,1,0,0,0
"Activision Publishing, Inc.",Tony Hawk's Proving Ground,Sports,Nintendo DS,0.21,2007,1,0,13.95,39,3,1,0,1,1,0,0,0
"Sony Computer Entertainment America, Inc.",Jeanne d'Arc,"Role-Playing (RPG), Strategy",Sony PSP,0.21,2007,0,0,19.95,87,3,1,0,0,1,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Canada Ltd., Nintendo of Europe GmbH",BWii: Battalion Wars 2,"Action, Simulation, Strategy",Nintendo Wii,0.21,2007,1,0,14.95,75,1,1,1,0,0,0,0,0
Eidos Interactive Ltd.,Battlestations: Midway,"Action, Strategy",X360,0.21,2007,0,0,17.95,73,2,1,1,0,0,0,0,0
"Atari, Inc.",Dragon Ball Z: Harukanaru Densetsu,Strategy,Nintendo DS,0.2,2007,1,0,14.95,57,3,1,0,1,1,0,0,0
"Secret Stash Games, Virgin PLAY S.A.",Touch the Dead,Action,Nintendo DS,0.2,2007,1,0,16.95,56,3,1,0,0,1,0,0,0
2K Games,The Darkness,Action,PlayStation 3,0.2,2007,0,0,14.95,80,1,1,1,1,0,0,0,1
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Canada Ltd., Nintendo of Europe GmbH",Donkey Kong Barrel Blast,Racing / Driving,Nintendo Wii,0.19,2007,1,0,29.95,46,1,4,0,0,0,0,0,0
2K Sports,The BIGS,"Action, Simulation, Sports",X360,0.19,2007,0,0,12.95,79,2,4,1,1,0,0,0,1
"FromSoftware, Inc., SEGA of America, Inc.",Armored Core 4,Action,X360,0.19,2007,1,0,17.95,65,2,2,1,0,0,0,0,1
"Atlus Co., Ltd., Atlus U.S.A., Inc., Nintendo of Europe GmbH",Etrian Odyssey,Role-Playing (RPG),Nintendo DS,0.19,2007,0,0,24.95,75,3,1,0,0,1,0,0,0
"D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Ben 10: Protector of the Earth,Action,Sony PSP,0.19,2007,0,0,16.95,60,3,1,0,0,1,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Tom Clancy's Splinter Cell: Double Agent,"Action, Strategy",PlayStation 3,0.19,2007,1,0,22.95,78,1,1,1,1,0,0,0,1
Warner Bros. Interactive Entertainment Inc.,Looney Tunes: Acme Arsenal,Action,Nintendo Wii,0.19,2007,0,0,14.95,27,1,1,0,1,0,0,0,1
"Capcom Entertainment, Inc., CE Europe Ltd.",Zack & Wiki: Quest for Barbaros' Treasure,Adventure,Nintendo Wii,0.19,2007,0,0,17.95,87,1,1,0,0,0,0,0,0
"Activision Value Publishing, Inc.",Monster Jam,Sports,X360,0.18,2007,0,0,17.95,43,2,4,0,1,0,0,0,0
"SEGA Europe Ltd., SEGA of America, Inc.",Virtua Fighter 5,Action,X360,0.18,2007,1,0,17.95,89,2,2,1,0,0,0,0,1
"Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc.",Lunar Knights,Action,Nintendo DS,0.18,2007,0,0,16.95,82,3,1,0,0,1,0,0,0
"FromSoftware, Inc., Ubisoft Entertainment SA, Ubisoft, Inc.",Enchanted Arms,Role-Playing (RPG),PlayStation 3,0.18,2007,0,0,17.95,64,1,1,0,0,0,0,0,1
"Sierra Entertainment, Inc.",F.E.A.R.: First Encounter Assault Recon,Action,PlayStation 3,0.18,2007,0,0,17.95,72,1,1,1,0,0,0,0,0
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Incorporated",Folklore,"Action, Role-Playing (RPG)",PlayStation 3,0.18,2007,0,0,24.95,75,1,1,0,0,0,0,0,0
THQ Inc.,Juiced 2: Hot Import Nights,Racing / Driving,PlayStation 3,0.18,2007,1,0,17.95,71,1,1,0,0,0,0,0,1
Bethesda Softworks LLC,The Elder Scrolls IV: Shivering Isles,"Action, Role-Playing (RPG)",X360,0.18,2007,2,0,24.95,86,2,1,0,0,0,0,0,0
"Square Enix, Inc., Square Enix, Ltd.",Final Fantasy XI: Wings of the Goddess,"Action, Role-Playing (RPG)",X360,0.18,2007,2,0,13.95,63,2,1,1,0,0,0,0,0
"Electronic Arts, Inc.",NHL 08,Sports,PlayStation 3,0.17,2007,1,0,9.95,86,1,7,1,1,0,0,0,1
"Electronic Arts, Inc.",NCAA 07 March Madness,Sports,X360,0.17,2007,1,0,7.95,67,2,4,1,1,0,0,0,0
Ubisoft Entertainment SA,Rayman Raving Rabbids,Action,X360,0.17,2007,1,0,16.95,67,2,4,0,0,0,0,0,1
Microsoft Games Studios,Viva Pi§ata: Party Animals,Racing / Driving,X360,0.17,2007,1,0,14.95,56,2,4,1,0,0,0,0,0
"KOEI Co., Ltd., KOEI Corporation, KOEI Ltd.",Warriors Orochi,"Action, Role-Playing (RPG)",X360,0.17,2007,0,0,19.95,53,2,2,0,0,0,0,0,1
"Atlus U.S.A., Inc., Rising Star Games Ltd.",Luminous Arc,"Role-Playing (RPG), Strategy",Nintendo DS,0.17,2007,0,0,24.95,70,3,1,1,0,1,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Picross DS,Strategy,Nintendo DS,0.17,2007,0,0,17.95,83,3,1,1,0,1,0,0,0
"Electronic Arts, Inc.",Harry Potter and the Order of the Phoenix,Action,PlayStation 3,0.17,2007,1,0,17.95,67,1,1,0,1,0,0,0,1
2K Sports,College Hoops 2K7,Sports,PlayStation 3,0.16,2007,1,0,6.95,81,1,6,1,1,0,0,0,1
2K Sports,The BIGS,"Action, Simulation, Sports",PlayStation 3,0.16,2007,0,0,22.95,80,1,4,1,1,0,0,0,0
"THQ Inc., THQ International Ltd.",Stuntman: Ignition,"Action, Racing / Driving",PlayStation 3,0.16,2007,1,0,16.95,76,1,4,1,0,0,0,0,1
"Midway Home Entertainment, Inc.",Mortal Kombat: Armageddon,"Action, Racing / Driving",Nintendo Wii,0.16,2007,1,0,24.95,71,1,4,0,1,0,0,0,1
"Electronic Arts, Inc.",Def Jam: Icon,Action,PlayStation 3,0.16,2007,1,0,16.95,68,1,2,1,1,0,0,0,1
Namco Bandai Games America Inc.,Soulcalibur Legends,Action,Nintendo Wii,0.16,2007,1,0,16.95,52,1,2,0,0,0,0,0,0
"Ubisoft, Inc.",Surf's Up,Sports,Nintendo Wii,0.16,2007,0,0,16.95,64,1,2,0,1,0,0,0,1
"505 Games S.R.L., Majesco Entertainment Company","Left Brain, Right Brain",Strategy,Nintendo DS,0.16,2007,0,0,16.95,50,3,1,0,0,1,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Planet Puzzle League,Strategy,Nintendo DS,0.16,2007,0,0,17.95,86,3,1,1,0,1,0,0,0
"Codemasters France, Codemasters Software Company Limited, The",DiRT,"Racing / Driving, Simulation, Sports",PlayStation 3,0.16,2007,0,0,17.95,83,1,1,1,1,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",TMNT,Action,Nintendo Wii,0.16,2007,0,0,17.95,60,1,1,0,1,0,0,0,1
"Activision Value Publishing, Inc.",Soldier of Fortune: Payback,Action,X360,0.16,2007,1,0,13.95,50,2,1,1,0,0,0,0,0
"Namco Bandai Games America Inc., Namco Bandai Games Inc.",Dynasty Warriors: Gundam,Action,PlayStation 3,0.15,2007,1,0,22.95,60,1,2,0,1,0,0,0,1
Disney Interactive Studios,Disney Pirates of the Caribbean: At World's End,Action,PlayStation 3,0.15,2007,1,0,14.95,55,1,2,0,1,0,0,0,1
"Activision Deutschland GmbH, Activision Publishing, Inc.",Bee Movie Game,Action,X360,0.15,2007,0,0,12.95,71,2,2,0,1,0,0,0,1
"Namco Bandai Games America Inc., Namco Bandai Games Inc.",Dynasty Warriors: Gundam,Action,X360,0.15,2007,1,0,22.95,55,2,2,0,1,0,0,0,1
SEGA Corporation,Golden Axe,Action,X360,0.15,2007,0,1,14.95,45,2,2,0,0,0,0,0,0
"Gamecock Media Group, SouthPeak Games",Dementium: The Ward,Action,Nintendo DS,0.15,2007,0,0,17.95,72,3,1,0,0,1,0,0,0
"Atlus U.S.A., Inc., Success Corp.",Rondo of Swords,"Role-Playing (RPG), Strategy",Nintendo DS,0.15,2007,0,0,19.95,69,3,1,0,0,1,0,0,0
